material_id,common_name,uns_number,aisi_grade,material_class,condition,yield_strength_MPa,ultimate_tensile_strength_MPa,elongation_percent,hardness_HB,hardness_shore_d,fatigue_limit_MPa,elastic_modulus_GPa,density_kg_m3,max_service_temp_C,min_service_temp_C,max_continuous_use_temp_C,corrosion_seawater,corrosion_acidic,corrosion_alkaline,corrosion_atmospheric,corrosion_high_temp,chemical_resistance_solvents,chemical_resistance_acids,chemical_resistance_alkalis,chemical_resistance_fuels,weldability,weldability_notes,joining_method,machinability_index,flammability,water_absorption_percent,uv_resistance,cost_class,approx_cost_usd_per_kg,availability,stock_forms,fatigue_rating,typical_applications,key_warnings,sources,description_text,stress_table_id
kag_47c3e943dc4f,Steel 40 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Improved,400,700,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,212.0,7850,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 40 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 700 MPa, yield strength 400 MPa. Also elastic modulus 212.0 GPa, density 7850 kg/m3. Condition: Improved. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_25776479b3cb,Steel 40 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenching_and_cooling_in_the_water,650,1000,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,212.0,7850,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 40 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 1000 MPa, yield strength 650 MPa. Also elastic modulus 212.0 GPa, density 7850 kg/m3. Condition: Quenching and cooling in the water. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_fcc655264191,Steel 40 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Cold_working,380,610,6,241,NOT_FOUND,NOT_FOUND,212.0,7850,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 40 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 610 MPa, yield strength 380 MPa. Also elongation 6%, Brinell hardness 241 HB, elastic modulus 212.0 GPa, density 7850 kg/m3. Condition: Cold working. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_d422d34d066c,Steel 40 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Annealing_or_high_tempering,330,510,14,197,NOT_FOUND,NOT_FOUND,212.0,7850,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 40 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 510 MPa, yield strength 330 MPa. Also elongation 14%, Brinell hardness 197 HB, elastic modulus 212.0 GPa, density 7850 kg/m3. Condition: Annealing or high tempering. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_440b231efc60,Steel 40 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenched_and_tempered,355,675,19,NOT_FOUND,NOT_FOUND,NOT_FOUND,212.0,7850,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 40 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 675 MPa, yield strength 355 MPa. Also elongation 19%, elastic modulus 212.0 GPa, density 7850 kg/m3. Condition: Quenched and tempered. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_9f831d56d30b,Steel 45 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,355,600,16,220,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 45 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 600 MPa, yield strength 355 MPa. Also elongation 16%, Brinell hardness 220 HB, elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_023b6609c843,Steel 45 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Improved,450,750,16,NOT_FOUND,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 45 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 750 MPa, yield strength 450 MPa. Also elongation 16%, elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: Improved. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_36a6cae4be48,Steel 45 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenching_and_cooling_in_the_oil,650,900,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 45 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 900 MPa, yield strength 650 MPa. Also elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: Quenching and cooling in the oil. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_199ba3a460ec,Steel 45 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenching_and_cooling_in_the_water,700,1000,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 45 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 1000 MPa, yield strength 700 MPa. Also elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: Quenching and cooling in the water. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_82c20c2b1e23,Steel 45 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenching_and_cooling_in_the_water,950,1200,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 45 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 1200 MPa, yield strength 950 MPa. Also elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: Quenching and cooling in the water. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_5a5eea773d29,Steel 45 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenching_and_heating,450,750,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 45 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 750 MPa, yield strength 450 MPa. Also elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: Quenching and heating. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_3538a511677f,Steel 45 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Cold_working,440,640,6,241,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 45 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 640 MPa, yield strength 440 MPa. Also elongation 6%, Brinell hardness 241 HB, elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: Cold working. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_03024beeb37c,Steel 45 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Annealing_or_high_tempering,350,540,13,207,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 45 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 540 MPa, yield strength 350 MPa. Also elongation 13%, Brinell hardness 207 HB, elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: Annealing or high tempering. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_5f975054d873,Steel 45 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenched_and_tempered,375,705,17,NOT_FOUND,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 45 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 705 MPa, yield strength 375 MPa. Also elongation 17%, elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: Quenched and tempered. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_fbdec7bacc95,Steel 50 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,355,600,14,241,NOT_FOUND,NOT_FOUND,216.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 50 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 600 MPa, yield strength 355 MPa. Also elongation 14%, Brinell hardness 241 HB, elastic modulus 216.0 GPa, density 7810 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_06d522e760f4,Steel 50 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Improved,700,900,15,NOT_FOUND,NOT_FOUND,NOT_FOUND,216.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 50 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 900 MPa, yield strength 700 MPa. Also elongation 15%, elastic modulus 216.0 GPa, density 7810 kg/m3. Condition: Improved. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_923f7dcb520c,Steel 50 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Cold_working,450,660,6,255,NOT_FOUND,NOT_FOUND,216.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 50 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 660 MPa, yield strength 450 MPa. Also elongation 6%, Brinell hardness 255 HB, elastic modulus 216.0 GPa, density 7810 kg/m3. Condition: Cold working. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_f0a2e322f12d,Steel 50 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Annealing_or_high_tempering,370,560,12,217,NOT_FOUND,NOT_FOUND,216.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 50 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 560 MPa, yield strength 370 MPa. Also elongation 12%, Brinell hardness 217 HB, elastic modulus 216.0 GPa, density 7810 kg/m3. Condition: Annealing or high tempering. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_40d88d8df81b,Steel 50 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenched_and_tempered,400,725,16,NOT_FOUND,NOT_FOUND,NOT_FOUND,216.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 50 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 725 MPa, yield strength 400 MPa. Also elongation 16%, elastic modulus 216.0 GPa, density 7810 kg/m3. Condition: Quenched and tempered. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_4b3a1ed55a03,Steel 55 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,375,630,13,255,NOT_FOUND,NOT_FOUND,210.0,7820,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 55 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 630 MPa, yield strength 375 MPa. Also elongation 13%, Brinell hardness 255 HB, elastic modulus 210.0 GPa, density 7820 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_901302cbce86,Steel 55 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenched_and_tempered,420,775,15,NOT_FOUND,NOT_FOUND,NOT_FOUND,210.0,7820,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 55 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 775 MPa, yield strength 420 MPa. Also elongation 15%, elastic modulus 210.0 GPa, density 7820 kg/m3. Condition: Quenched and tempered. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_14cf6fea71ca,Steel 60 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,400,680,12,255,NOT_FOUND,NOT_FOUND,204.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 60 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 680 MPa, yield strength 400 MPa. Also elongation 12%, Brinell hardness 255 HB, elastic modulus 204.0 GPa, density 7810 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_93c5fc93d313,Steel 60 GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenched_and_tempered,450,825,14,NOT_FOUND,NOT_FOUND,NOT_FOUND,204.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 60 GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 825 MPa, yield strength 450 MPa. Also elongation 14%, elastic modulus 204.0 GPa, density 7810 kg/m3. Condition: Quenched and tempered. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_6dacf2ffaacf,Steel 20G GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,280,460,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,204.0,7820,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 20G GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 460 MPa, yield strength 280 MPa. Also elastic modulus 204.0 GPa, density 7820 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_331b0b0752ed,Steel 20G GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenching_and_cooling_in_the_water,420,570,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,204.0,7820,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 20G GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 570 MPa, yield strength 420 MPa. Also elastic modulus 204.0 GPa, density 7820 kg/m3. Condition: Quenching and cooling in the water. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_c5e0fa871dd0,Steel 30G GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,320,550,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 30G GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 550 MPa, yield strength 320 MPa. Also elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_60139521f70c,Steel 30G GOST 1050-88,NOT_FOUND,NOT_FOUND,carbon_steel_medium,Quenching_and_cooling_in_the_water,560,680,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,200.0,7810,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (GOST),"Steel 30G GOST 1050-88 is a carbon steel medium (GOST standard). Ultimate tensile strength 680 MPa, yield strength 560 MPa. Also elastic modulus 200.0 GPa, density 7810 kg/m3. Condition: Quenching and cooling in the water. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
